origin,destination,airline_code,airline_name,flight_number,travel_date,departure_time,arrival_time,booking_window_days,collection_date,collection_mode,source_name,source_url,raw_displayed_price_text,raw_total_fare,base_fare,udf_fee,asf_fee,gst_tax,yq_surcharge,convenience_fee,comparable_fare,cabin_class,fare_family
DEL,CCU,SG,SpiceJet,SG724,2026-01-18,18:05:00,20:01:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-01-18,"INR 6,252.59",6252.59,5380.71,250,30.0,269.04,322.84,0.0,6252.59,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG370,2026-01-21,17:05:00,18:55:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-01-21,"INR 5,477.22",5477.22,4682.18,250,30.0,234.11,280.93,0.0,5477.22,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG665,2026-01-24,06:10:00,07:40:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-01-24,"INR 4,576.89",4576.89,3871.08,250,30.0,193.55,232.26,0.0,4576.89,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG805,2026-01-27,16:40:00,18:47:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-01-27,"INR 4,195.86",4195.86,3527.8,250,30.0,176.39,211.67,0.0,4195.86,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG395,2026-01-30,18:20:00,21:19:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-01-30,"INR 6,643.79",6643.79,5733.14,250,30.0,286.66,343.99,0.0,6643.79,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG172,2026-02-02,17:15:00,19:18:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-02-02,"INR 6,476.25",6476.25,5582.21,250,30.0,279.11,334.93,0.0,6476.25,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG740,2026-02-05,16:55:00,18:50:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-02-05,"INR 5,609.53",5609.53,4801.38,250,30.0,240.07,288.08,0.0,5609.53,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG657,2026-02-08,08:55:00,10:44:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-02-08,"INR 4,709.81",4709.81,3990.82,250,30.0,199.54,239.45,0.0,4709.81,ECONOMY,Saver
DEL,CCU,SG,SpiceJet,SG946,2026-02-11,07:05:00,08:42:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-CCU/SG/2026-02-11,"INR 4,513.71",4513.71,3814.15,250,30.0,190.71,228.85,0.0,4513.71,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E414,2026-01-15,16:50:00,18:56:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-01-15,"INR 6,520.96",6520.96,5622.49,250,30.0,281.12,337.35,0.0,6520.96,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E579,2026-01-18,18:20:00,21:19:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-01-18,"INR 5,841.92",5841.92,5010.74,250,30.0,250.54,300.64,0.0,5841.92,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E378,2026-01-21,14:45:00,17:18:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-01-21,"INR 5,087.82",5087.82,4331.37,250,30.0,216.57,259.88,0.0,5087.82,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E712,2026-01-24,05:30:00,07:41:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-01-24,"INR 4,535.12",4535.12,3833.44,250,30.0,191.67,230.01,0.0,4535.12,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E126,2026-01-27,06:15:00,09:11:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-01-27,"INR 4,152.74",4152.74,3488.95,250,30.0,174.45,209.34,0.0,4152.74,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E689,2026-01-30,16:00:00,18:56:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-01-30,"INR 7,227.83",7227.83,6259.3,250,30.0,312.97,375.56,0.0,7227.83,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E690,2026-02-02,05:10:00,07:40:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-02-02,"INR 6,185.44",6185.44,5320.22,250,30.0,266.01,319.21,0.0,6185.44,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E552,2026-02-05,09:10:00,11:54:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-02-05,"INR 5,178.82",5178.82,4413.35,250,30.0,220.67,264.8,0.0,5178.82,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E933,2026-02-08,13:05:00,15:35:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-02-08,"INR 4,533.83",4533.83,3832.28,250,30.0,191.61,229.94,0.0,4533.83,ECONOMY,Saver
DEL,HYD,6E,IndiGo,6E441,2026-02-11,10:55:00,12:38:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/6E/2026-02-11,"INR 3,996.85",3996.85,3348.51,250,30.0,167.43,200.91,0.0,3996.85,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI437,2026-01-15,11:40:00,13:46:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-01-15,"INR 8,644.95",8644.95,7535.99,250,30.0,376.8,452.16,0.0,8644.95,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI510,2026-01-18,20:45:00,22:19:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-01-18,"INR 7,195.25",7195.25,6229.95,250,30.0,311.5,373.8,0.0,7195.25,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI422,2026-01-21,09:25:00,11:09:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-01-21,"INR 6,098.44",6098.44,5241.84,250,30.0,262.09,314.51,0.0,6098.44,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI513,2026-01-24,20:45:00,22:15:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-01-24,"INR 5,825.51",5825.51,4995.95,250,30.0,249.8,299.76,0.0,5825.51,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI655,2026-01-27,13:30:00,15:06:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-01-27,"INR 4,966.74",4966.74,4222.29,250,30.0,211.11,253.34,0.0,4966.74,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI470,2026-01-30,16:40:00,19:30:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-01-30,"INR 7,796.57",7796.57,6771.69,250,30.0,338.58,406.3,0.0,7796.57,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI152,2026-02-02,08:20:00,11:00:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-02-02,"INR 6,957.41",6957.41,6015.69,250,30.0,300.78,360.94,0.0,6957.41,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI394,2026-02-05,13:40:00,15:25:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-02-05,"INR 5,794.79",5794.79,4968.28,250,30.0,248.41,298.1,0.0,5794.79,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI745,2026-02-08,16:15:00,19:15:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-02-08,"INR 5,048.73",5048.73,4296.15,250,30.0,214.81,257.77,0.0,5048.73,ECONOMY,Saver
DEL,HYD,AI,AirIndia,AI664,2026-02-11,05:45:00,08:07:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/AI/2026-02-11,"INR 4,601.55",4601.55,3893.29,250,30.0,194.66,233.6,0.0,4601.55,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX961,2026-01-15,06:40:00,08:25:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-01-15,"INR 6,136.05",6136.05,5275.72,250,30.0,263.79,316.54,0.0,6136.05,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX257,2026-01-18,13:20:00,15:55:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-01-18,"INR 5,741.88",5741.88,4920.61,250,30.0,246.03,295.24,0.0,5741.88,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX525,2026-01-21,20:40:00,23:10:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-01-21,"INR 5,072.29",5072.29,4317.38,250,30.0,215.87,259.04,0.0,5072.29,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX664,2026-01-24,07:30:00,09:24:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-01-24,"INR 4,195.60",4195.6,3527.57,250,30.0,176.38,211.65,0.0,4195.6,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX620,2026-01-27,18:10:00,19:48:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-01-27,"INR 4,143.32",4143.32,3480.47,250,30.0,174.02,208.83,0.0,4143.32,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX908,2026-01-30,20:30:00,22:43:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-01-30,"INR 6,319.49",6319.49,5440.98,250,30.0,272.05,326.46,0.0,6319.49,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX619,2026-02-02,09:00:00,11:06:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-02-02,"INR 5,986.50",5986.5,5140.99,250,30.0,257.05,308.46,0.0,5986.5,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX957,2026-02-05,16:50:00,19:44:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-02-05,"INR 5,087.61",5087.61,4331.18,250,30.0,216.56,259.87,0.0,5087.61,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX252,2026-02-08,13:45:00,16:16:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-02-08,"INR 4,356.26",4356.26,3672.3,250,30.0,183.62,220.34,0.0,4356.26,ECONOMY,Saver
DEL,HYD,IX,AirIndiaExpress,IX665,2026-02-11,19:45:00,22:03:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/IX/2026-02-11,"INR 3,809.37",3809.37,3179.61,250,30.0,158.98,190.78,0.0,3809.37,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP429,2026-01-15,20:15:00,23:14:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-01-15,"INR 6,695.37",6695.37,5779.61,250,30.0,288.98,346.78,0.0,6695.37,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP492,2026-01-18,08:30:00,10:05:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-01-18,"INR 5,554.24",5554.24,4751.57,250,30.0,237.58,285.09,0.0,5554.24,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP584,2026-01-21,18:30:00,20:49:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-01-21,"INR 4,927.08",4927.08,4186.56,250,30.0,209.33,251.19,0.0,4927.08,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP911,2026-01-24,20:55:00,22:44:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-01-24,"INR 4,821.11",4821.11,4091.09,250,30.0,204.55,245.47,0.0,4821.11,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP137,2026-01-27,07:45:00,10:30:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-01-27,"INR 4,010.54",4010.54,3360.85,250,30.0,168.04,201.65,0.0,4010.54,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP202,2026-01-30,20:40:00,22:22:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-01-30,"INR 6,567.84",6567.84,5664.72,250,30.0,283.24,339.88,0.0,6567.84,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP567,2026-02-02,05:10:00,07:32:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-02-02,"INR 5,807.12",5807.12,4979.39,250,30.0,248.97,298.76,0.0,5807.12,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP258,2026-02-05,06:40:00,08:43:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-02-05,"INR 5,350.38",5350.38,4567.91,250,30.0,228.4,274.07,0.0,5350.38,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP809,2026-02-08,11:55:00,13:35:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-02-08,"INR 4,383.17",4383.17,3696.55,250,30.0,184.83,221.79,0.0,4383.17,ECONOMY,Saver
DEL,HYD,QP,Akasa,QP972,2026-02-11,17:45:00,20:03:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/QP/2026-02-11,"INR 4,223.45",4223.45,3552.66,250,30.0,177.63,213.16,0.0,4223.45,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG741,2026-01-15,18:40:00,21:19:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-01-15,"INR 6,645.24",6645.24,5734.45,250,30.0,286.72,344.07,0.0,6645.24,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG170,2026-01-18,08:55:00,11:52:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-01-18,"INR 4,959.58",4959.58,4215.84,250,30.0,210.79,252.95,0.0,4959.58,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG332,2026-01-21,18:05:00,20:30:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-01-21,"INR 4,971.64",4971.64,4226.7,250,30.0,211.34,253.6,0.0,4971.64,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG878,2026-01-24,17:05:00,19:31:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-01-24,"INR 4,444.18",4444.18,3751.51,250,30.0,187.58,225.09,0.0,4444.18,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG406,2026-01-27,05:00:00,07:11:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-01-27,"INR 3,525.54",3525.54,2923.91,250,30.0,146.2,175.43,0.0,3525.54,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG400,2026-01-30,10:25:00,12:50:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-01-30,"INR 6,495.24",6495.24,5599.31,250,30.0,279.97,335.96,0.0,6495.24,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG643,2026-02-02,11:50:00,14:47:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-02-02,"INR 5,048.29",5048.29,4295.75,250,30.0,214.79,257.75,0.0,5048.29,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG274,2026-02-05,07:05:00,09:53:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-02-05,"INR 4,881.33",4881.33,4145.34,250,30.0,207.27,248.72,0.0,4881.33,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG734,2026-02-08,17:15:00,19:48:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-02-08,"INR 4,377.64",4377.64,3691.57,250,30.0,184.58,221.49,0.0,4377.64,ECONOMY,Saver
DEL,HYD,SG,SpiceJet,SG246,2026-02-11,08:40:00,11:31:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/DEL-HYD/SG/2026-02-11,"INR 3,935.03",3935.03,3292.82,250,30.0,164.64,197.57,0.0,3935.03,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E361,2026-01-15,17:00:00,19:29:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-01-15,"INR 4,881.45",4881.45,4149.95,245,30.0,207.5,249.0,0.0,4881.45,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E793,2026-01-18,14:10:00,15:49:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-01-18,"INR 4,622.01",4622.01,3916.23,245,30.0,195.81,234.97,0.0,4622.01,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E453,2026-01-21,16:20:00,19:11:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-01-21,"INR 3,793.89",3793.89,3170.17,245,30.0,158.51,190.21,0.0,3793.89,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E806,2026-01-24,09:40:00,11:48:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-01-24,"INR 3,631.83",3631.83,3024.17,245,30.0,151.21,181.45,0.0,3631.83,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E493,2026-01-27,20:40:00,22:23:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-01-27,"INR 2,912.22",2912.22,2375.88,245,30.0,118.79,142.55,0.0,2912.22,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E685,2026-01-30,10:50:00,12:57:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-01-30,"INR 4,868.58",4868.58,4138.36,245,30.0,206.92,248.3,0.0,4868.58,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E402,2026-02-02,05:55:00,08:15:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-02-02,"INR 4,681.81",4681.81,3970.1,245,30.0,198.5,238.21,0.0,4681.81,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E679,2026-02-05,20:55:00,22:31:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-02-05,"INR 3,698.83",3698.83,3084.53,245,30.0,154.23,185.07,0.0,3698.83,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E863,2026-02-08,13:20:00,15:19:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-02-08,"INR 3,606.12",3606.12,3001.01,245,30.0,150.05,180.06,0.0,3606.12,ECONOMY,Saver
BOM,MAA,6E,IndiGo,6E460,2026-02-11,08:55:00,10:49:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/6E/2026-02-11,"INR 3,093.03",3093.03,2538.76,245,30.0,126.94,152.33,0.0,3093.03,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI794,2026-01-15,19:55:00,22:52:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-01-15,"INR 6,140.54",6140.54,5284.27,245,30.0,264.21,317.06,0.0,6140.54,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI743,2026-01-18,06:55:00,09:47:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-01-18,"INR 5,442.11",5442.11,4655.06,245,30.0,232.75,279.3,0.0,5442.11,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI907,2026-01-21,13:00:00,15:44:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-01-21,"INR 4,223.29",4223.29,3557.02,245,30.0,177.85,213.42,0.0,4223.29,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI234,2026-01-24,06:20:00,08:31:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-01-24,"INR 3,944.81",3944.81,3306.13,245,30.0,165.31,198.37,0.0,3944.81,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI279,2026-01-27,08:10:00,10:49:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-01-27,"INR 3,731.32",3731.32,3113.8,245,30.0,155.69,186.83,0.0,3731.32,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI474,2026-01-30,14:45:00,16:49:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-01-30,"INR 6,375.83",6375.83,5496.25,245,30.0,274.81,329.77,0.0,6375.83,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI363,2026-02-02,20:40:00,22:47:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-02-02,"INR 5,435.95",5435.95,4649.5,245,30.0,232.48,278.97,0.0,5435.95,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI446,2026-02-05,19:05:00,21:34:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-02-05,"INR 4,705.55",4705.55,3991.49,245,30.0,199.57,239.49,0.0,4705.55,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI244,2026-02-08,19:15:00,22:11:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-02-08,"INR 4,303.71",4303.71,3629.47,245,30.0,181.47,217.77,0.0,4303.71,ECONOMY,Saver
BOM,MAA,AI,AirIndia,AI506,2026-02-11,20:45:00,23:01:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/AI/2026-02-11,"INR 3,718.94",3718.94,3102.65,245,30.0,155.13,186.16,0.0,3718.94,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX504,2026-01-15,05:20:00,07:58:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-01-15,"INR 4,531.83",4531.83,3834.98,245,30.0,191.75,230.1,0.0,4531.83,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX477,2026-01-18,17:55:00,19:58:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-01-18,"INR 3,921.85",3921.85,3285.45,245,30.0,164.27,197.13,0.0,3921.85,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX942,2026-01-21,17:25:00,19:08:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-01-21,"INR 3,695.06",3695.06,3081.13,245,30.0,154.06,184.87,0.0,3695.06,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX582,2026-01-24,05:50:00,08:31:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-01-24,"INR 3,327.54",3327.54,2750.04,245,30.0,137.5,165.0,0.0,3327.54,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX724,2026-01-27,08:55:00,10:33:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-01-27,"INR 2,834.61",2834.61,2305.95,245,30.0,115.3,138.36,0.0,2834.61,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX575,2026-01-30,18:20:00,21:13:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-01-30,"INR 4,929.13",4929.13,4192.91,245,30.0,209.65,251.57,0.0,4929.13,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX243,2026-02-02,05:00:00,07:08:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-02-02,"INR 4,098.62",4098.62,3444.7,245,30.0,172.24,206.68,0.0,4098.62,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX218,2026-02-05,06:15:00,08:53:00,15,2026-01-21,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-02-05,"INR 3,917.15",3917.15,3281.22,245,30.0,164.06,196.87,0.0,3917.15,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX564,2026-02-08,10:55:00,13:54:00,30,2026-01-09,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-02-08,"INR 3,071.37",3071.37,2519.25,245,30.0,125.96,151.16,0.0,3071.37,ECONOMY,Saver
BOM,MAA,IX,AirIndiaExpress,IX529,2026-02-11,16:10:00,18:33:00,45,2025-12-28,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/IX/2026-02-11,"INR 3,094.84",3094.84,2540.4,245,30.0,127.02,152.42,0.0,3094.84,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP953,2026-01-15,13:50:00,16:12:00,1,2026-01-14,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-01-15,"INR 5,090.78",5090.78,4338.54,245,30.0,216.93,260.31,0.0,5090.78,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP386,2026-01-18,05:25:00,07:22:00,7,2026-01-11,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-01-18,"INR 4,559.31",4559.31,3859.74,245,30.0,192.99,231.58,0.0,4559.31,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP341,2026-01-21,20:25:00,22:07:00,15,2026-01-06,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-01-21,"INR 3,724.43",3724.43,3107.59,245,30.0,155.38,186.46,0.0,3724.43,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP476,2026-01-24,14:55:00,17:10:00,30,2025-12-25,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-01-24,"INR 3,573.95",3573.95,2972.03,245,30.0,148.6,178.32,0.0,3573.95,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP382,2026-01-27,08:05:00,10:33:00,45,2025-12-13,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-01-27,"INR 2,799.24",2799.24,2274.09,245,30.0,113.7,136.45,0.0,2799.24,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP317,2026-01-30,17:55:00,20:41:00,1,2026-01-29,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-01-30,"INR 4,667.28",4667.28,3957.01,245,30.0,197.85,237.42,0.0,4667.28,ECONOMY,Saver
BOM,MAA,QP,Akasa,QP151,2026-02-02,19:25:00,21:26:00,7,2026-01-26,HISTORICAL,fixture_historical,fixture://historical/BOM-MAA/QP/2026-02-02,"INR 4,579.83",4579.83,3878.23,245,30.0,193.91,232.69,0.0,4579.83,ECONOMY,Saver
